frame,step,time_fs,(H2O)2,*OH,H*,H2,H2O,H2O2,H3O+,H3O2-,H5O2,HO2*,O*,O2
6324,6324,3162.0,0,4,1,8,95,0,1,0,0,0,0,1
6325,6325,3162.5,0,4,1,8,95,0,1,0,0,0,0,1
6326,6326,3163.0,0,4,1,8,95,0,1,0,0,0,0,1
6327,6327,3163.5,0,4,1,8,95,0,1,0,0,0,0,1
6328,6328,3164.0,0,4,2,8,95,0,1,0,0,0,0,1
6329,6329,3164.5,0,4,2,8,95,0,1,0,0,0,0,1
6330,6330,3165.0,0,2,2,8,95,1,1,0,0,0,0,1
6331,6331,3165.5,0,2,2,8,95,1,1,0,0,0,0,1
6332,6332,3166.0,0,2,2,8,95,1,1,0,0,0,0,1
6333,6333,3166.5,0,2,1,8,95,1,1,0,0,0,0,1
6334,6334,3167.0,0,2,1,8,95,1,1,0,0,0,0,1
6335,6335,3167.5,0,2,1,8,95,1,1,0,0,0,0,1
6336,6336,3168.0,0,2,2,8,95,1,1,0,0,0,0,1
6337,6337,3168.5,0,2,2,8,95,1,1,0,0,0,0,1
6338,6338,3169.0,0,2,2,8,95,1,1,0,0,0,0,1
6339,6339,3169.5,0,2,2,8,95,1,1,0,0,0,0,1
6340,6340,3170.0,0,2,2,8,95,1,1,0,0,0,0,1
6341,6341,3170.5,0,2,3,8,95,1,1,0,0,0,0,1
6342,6342,3171.0,0,2,4,8,95,1,1,0,0,0,0,1
6343,6343,3171.5,0,2,3,8,95,1,1,0,0,0,0,1
6344,6344,3172.0,0,2,3,8,95,1,1,0,0,0,0,1
6345,6345,3172.5,0,2,4,8,95,1,1,0,0,0,0,1
6346,6346,3173.0,0,2,2,8,95,1,1,0,0,0,0,1
6347,6347,3173.5,0,2,2,8,95,1,1,0,0,0,0,1
6348,6348,3174.0,0,2,2,8,95,1,1,0,0,0,0,1
6349,6349,3174.5,0,2,2,8,95,1,1,0,0,0,0,1
6350,6350,3175.0,0,2,3,8,95,1,1,0,0,0,0,1
6351,6351,3175.5,0,2,3,8,95,1,1,0,0,0,0,1
6352,6352,3176.0,0,2,3,8,95,1,1,0,0,0,0,1
6353,6353,3176.5,0,2,2,8,95,1,1,0,0,0,0,1
6354,6354,3177.0,0,2,2,8,95,1,1,0,0,0,0,1
6355,6355,3177.5,0,2,1,8,95,1,1,0,0,0,0,1
6356,6356,3178.0,0,1,1,8,94,1,1,1,0,0,0,1
6357,6357,3178.5,0,2,1,8,95,1,1,0,0,0,0,1
6358,6358,3179.0,0,2,1,8,95,1,1,0,0,0,0,1
6359,6359,3179.5,0,2,1,8,95,1,1,0,0,0,0,1
6360,6360,3180.0,0,2,1,8,95,1,1,0,0,0,0,1
6361,6361,3180.5,0,2,1,8,95,1,1,0,0,0,0,1
6362,6362,3181.0,0,2,1,8,95,1,1,0,0,0,0,1
6363,6363,3181.5,0,2,1,8,95,1,1,0,0,0,0,1
6364,6364,3182.0,0,2,1,8,95,1,1,0,0,0,0,1
6365,6365,3182.5,0,2,1,8,95,1,1,0,0,0,0,1
6366,6366,3183.0,0,2,2,8,95,1,1,0,0,0,0,1
6367,6367,3183.5,0,2,2,8,95,1,1,0,0,0,0,1
6368,6368,3184.0,0,2,2,8,95,1,1,0,0,0,0,1
6369,6369,3184.5,0,2,2,8,95,1,1,0,0,0,0,1
6370,6370,3185.0,0,2,2,8,95,1,1,0,0,0,0,1
6371,6371,3185.5,0,2,3,8,95,1,1,0,0,0,0,1
6372,6372,3186.0,0,2,3,8,95,1,1,0,0,0,0,1
6373,6373,3186.5,0,2,3,8,95,1,1,0,0,0,0,1
6374,6374,3187.0,0,2,2,8,95,1,1,0,0,0,0,1
6375,6375,3187.5,0,2,3,8,95,1,1,0,0,0,0,1
6376,6376,3188.0,0,2,3,8,95,1,1,0,0,0,0,1
6377,6377,3188.5,0,2,3,8,95,1,1,0,0,0,0,1
6378,6378,3189.0,0,2,2,8,95,1,1,0,0,0,0,1
6379,6379,3189.5,0,2,2,8,95,1,1,0,0,0,0,1
6380,6380,3190.0,0,2,2,8,95,1,1,0,0,0,0,1
6381,6381,3190.5,0,2,2,8,95,1,1,0,0,0,0,1
6382,6382,3191.0,0,2,2,8,95,1,1,0,0,0,0,1
6383,6383,3191.5,0,2,2,8,95,1,1,0,0,0,0,1
6384,6384,3192.0,0,2,2,8,95,1,1,0,0,0,0,1
6385,6385,3192.5,0,2,2,8,95,1,1,0,0,0,0,1
6386,6386,3193.0,0,2,3,8,95,1,1,0,0,0,0,1
6387,6387,3193.5,0,2,2,8,95,1,1,0,0,0,0,1
6388,6388,3194.0,0,2,3,8,95,1,1,0,0,0,0,1
6389,6389,3194.5,0,2,3,8,95,1,1,0,0,0,0,1
6390,6390,3195.0,0,2,3,8,95,1,1,0,0,0,0,1
6391,6391,3195.5,0,2,1,8,95,1,1,0,0,0,0,1
6392,6392,3196.0,0,2,1,8,95,1,1,0,0,0,0,1
6393,6393,3196.5,0,2,2,8,95,1,1,0,0,0,0,1
6394,6394,3197.0,0,2,2,8,95,1,1,0,0,0,0,1
6395,6395,3197.5,0,2,2,8,95,1,1,0,0,0,0,1
6396,6396,3198.0,0,2,2,8,95,1,1,0,0,0,0,1
6397,6397,3198.5,0,2,2,8,95,1,1,0,0,0,0,1
6398,6398,3199.0,0,2,2,8,95,1,1,0,0,0,0,1
6399,6399,3199.5,0,2,1,8,95,1,1,0,0,0,0,1
6400,6400,3200.0,0,2,1,8,95,1,1,0,0,0,0,1
6401,6401,3200.5,0,2,2,8,95,1,1,0,0,0,0,1
6402,6402,3201.0,0,2,2,8,95,1,1,0,0,0,0,1
6403,6403,3201.5,0,2,2,8,95,1,1,0,0,0,0,1
6404,6404,3202.0,0,2,2,8,95,1,1,0,0,0,0,1
6405,6405,3202.5,0,2,2,8,95,1,1,0,0,0,0,1
6406,6406,3203.0,0,2,1,8,95,1,1,0,0,0,0,1
6407,6407,3203.5,0,2,1,8,95,1,1,0,0,0,0,1
6408,6408,3204.0,0,2,1,8,95,1,1,0,0,0,0,1
6409,6409,3204.5,0,2,1,8,95,1,1,0,0,0,0,1
6410,6410,3205.0,0,2,3,8,95,1,1,0,0,0,0,1
6411,6411,3205.5,0,2,3,8,95,1,1,0,0,0,0,1
6412,6412,3206.0,0,2,3,8,95,1,1,0,0,0,0,1
6413,6413,3206.5,0,2,3,8,95,1,1,0,0,0,0,1
6414,6414,3207.0,0,2,2,8,95,1,1,0,0,0,0,1
6415,6415,3207.5,0,2,3,8,95,1,1,0,0,0,0,1
6416,6416,3208.0,0,2,3,8,95,1,1,0,0,0,0,1
6417,6417,3208.5,0,2,3,8,95,1,1,0,0,0,0,1
6418,6418,3209.0,0,2,3,8,95,1,1,0,0,0,0,1
6419,6419,3209.5,0,2,3,8,95,1,1,0,0,0,0,1
6420,6420,3210.0,0,2,2,8,95,1,1,0,0,0,0,1
6421,6421,3210.5,0,2,2,8,95,1,1,0,0,0,0,1
6422,6422,3211.0,0,2,2,8,95,1,1,0,0,0,0,1
6423,6423,3211.5,0,2,1,8,95,1,1,0,0,0,0,1
6424,6424,3212.0,0,2,1,8,95,1,1,0,0,0,0,1
6425,6425,3212.5,0,2,1,8,95,1,1,0,0,0,0,1
6426,6426,3213.0,0,2,1,8,95,1,1,0,0,0,0,1
6427,6427,3213.5,0,2,1,8,95,1,1,0,0,0,0,1
6428,6428,3214.0,0,2,1,8,95,1,1,0,0,0,0,1
6429,6429,3214.5,0,2,1,8,95,1,1,0,0,0,0,1
6430,6430,3215.0,0,2,1,8,95,1,1,0,0,0,0,1
6431,6431,3215.5,0,2,1,8,95,1,1,0,0,0,0,1
6432,6432,3216.0,0,2,2,8,95,1,1,0,0,0,0,1
6433,6433,3216.5,0,2,3,8,95,1,1,0,0,0,0,1
6434,6434,3217.0,0,2,3,8,95,1,1,0,0,0,0,1
6435,6435,3217.5,0,2,2,8,95,1,1,0,0,0,0,1
6436,6436,3218.0,0,2,2,8,95,1,1,0,0,0,0,1
6437,6437,3218.5,0,2,2,8,95,1,1,0,0,0,0,1
6438,6438,3219.0,0,2,3,8,95,1,1,0,0,0,0,1
6439,6439,3219.5,0,2,2,8,95,1,1,0,0,0,0,1
6440,6440,3220.0,0,2,2,8,95,1,1,0,0,0,0,1
6441,6441,3220.5,0,2,2,8,95,1,1,0,0,0,0,1
6442,6442,3221.0,0,2,3,8,95,1,1,0,0,0,0,1
6443,6443,3221.5,0,2,3,8,95,1,1,0,0,0,0,1
6444,6444,3222.0,0,2,2,8,95,1,1,0,0,0,0,1
6445,6445,3222.5,0,2,2,8,95,1,1,0,0,0,0,1
6446,6446,3223.0,0,2,2,8,95,1,1,0,0,0,0,1
6447,6447,3223.5,0,2,2,8,95,1,1,0,0,0,0,1
6448,6448,3224.0,0,2,2,8,95,1,1,0,0,0,0,1
6449,6449,3224.5,0,2,2,8,95,1,1,0,0,0,0,1
6450,6450,3225.0,0,2,2,8,95,1,1,0,0,0,0,1
6451,6451,3225.5,0,2,2,8,95,1,1,0,0,0,0,1
6452,6452,3226.0,0,2,2,8,95,1,1,0,0,0,0,1
6453,6453,3226.5,0,2,1,8,95,1,1,0,0,0,0,1
6454,6454,3227.0,0,2,1,8,95,1,1,0,0,0,0,1
6455,6455,3227.5,0,2,1,8,95,1,1,0,0,0,0,1
6456,6456,3228.0,0,2,1,8,95,1,1,0,0,0,0,1
6457,6457,3228.5,0,2,1,8,95,1,1,0,0,0,0,1
6458,6458,3229.0,0,2,1,8,95,1,1,0,0,0,0,1
6459,6459,3229.5,0,2,1,8,95,1,1,0,0,0,0,1
6460,6460,3230.0,0,2,2,8,95,1,1,0,0,0,0,1
6461,6461,3230.5,0,2,2,8,95,1,1,0,0,0,0,1
6462,6462,3231.0,0,2,2,8,95,1,1,0,0,0,0,1
6463,6463,3231.5,0,2,3,8,95,1,1,0,0,0,0,1
6464,6464,3232.0,0,2,3,8,95,1,1,0,0,0,0,1
6465,6465,3232.5,0,2,4,8,95,1,1,0,0,0,0,1
6466,6466,3233.0,0,2,2,8,95,1,1,0,0,0,0,1
6467,6467,3233.5,0,2,2,8,95,1,1,0,0,0,0,1
6468,6468,3234.0,0,2,2,8,95,1,1,0,0,0,0,1
6469,6469,3234.5,0,2,2,8,95,1,1,0,0,0,0,1
6470,6470,3235.0,0,2,2,8,95,1,1,0,0,0,0,1
6471,6471,3235.5,0,2,2,8,95,1,1,0,0,0,0,1
6472,6472,3236.0,0,2,1,8,95,1,1,0,0,0,0,1
6473,6473,3236.5,0,2,1,8,95,1,1,0,0,0,0,1
6474,6474,3237.0,0,2,1,8,95,1,1,0,0,0,0,1
6475,6475,3237.5,0,2,1,8,95,1,1,0,0,0,0,1
6476,6476,3238.0,0,2,2,8,95,1,1,0,0,0,0,1
6477,6477,3238.5,0,2,2,8,95,1,1,0,0,0,0,1
6478,6478,3239.0,0,2,2,8,95,1,1,0,0,0,0,1
6479,6479,3239.5,0,2,2,8,95,1,1,0,0,0,0,1
6480,6480,3240.0,0,2,2,8,95,1,1,0,0,0,0,1
6481,6481,3240.5,0,2,2,8,95,1,1,0,0,0,0,1
6482,6482,3241.0,0,2,3,8,95,1,1,0,0,0,0,1
6483,6483,3241.5,0,2,3,8,95,1,1,0,0,0,0,1
6484,6484,3242.0,0,2,4,8,95,1,1,0,0,0,0,1
6485,6485,3242.5,0,2,4,8,95,1,1,0,0,0,0,1
6486,6486,3243.0,0,2,4,8,95,1,1,0,0,0,0,1
6487,6487,3243.5,0,2,3,8,95,1,1,0,0,0,0,1
6488,6488,3244.0,0,2,1,8,95,1,1,0,0,0,0,1
6489,6489,3244.5,0,2,1,8,95,1,1,0,0,0,0,1
6490,6490,3245.0,0,2,1,8,95,1,1,0,0,0,0,1
6491,6491,3245.5,0,2,1,8,95,1,1,0,0,0,0,1
6492,6492,3246.0,0,2,1,8,95,1,1,0,0,0,0,1
6493,6493,3246.5,0,2,1,8,95,1,1,0,0,0,0,1
6494,6494,3247.0,0,2,1,8,95,1,1,0,0,0,0,1
6495,6495,3247.5,0,2,1,8,95,1,1,0,0,0,0,1
6496,6496,3248.0,0,2,1,8,95,1,1,0,0,0,0,1
6497,6497,3248.5,0,2,1,8,95,1,1,0,0,0,0,1
6498,6498,3249.0,0,2,2,8,95,1,1,0,0,0,0,1
6499,6499,3249.5,0,2,2,8,95,1,1,0,0,0,0,1
6500,6500,3250.0,0,2,2,8,95,1,1,0,0,0,0,1
6501,6501,3250.5,0,2,2,8,95,1,1,0,0,0,0,1
6502,6502,3251.0,0,2,2,8,95,1,1,0,0,0,0,1
6503,6503,3251.5,0,2,2,8,95,1,1,0,0,0,0,1
6504,6504,3252.0,0,2,1,8,95,1,1,0,0,0,0,1
6505,6505,3252.5,0,2,3,8,95,1,1,0,0,0,0,1
6506,6506,3253.0,0,2,3,8,95,1,1,0,0,0,0,1
6507,6507,3253.5,0,2,3,8,95,1,1,0,0,0,0,1
6508,6508,3254.0,0,2,3,8,95,1,1,0,0,0,0,1
6509,6509,3254.5,0,2,4,8,95,1,1,0,0,0,0,1
6510,6510,3255.0,0,2,3,8,95,1,1,0,0,0,0,1
6511,6511,3255.5,0,2,3,8,95,1,1,0,0,0,0,1
6512,6512,3256.0,0,2,2,8,95,1,1,0,0,0,0,1
6513,6513,3256.5,0,2,2,8,95,1,1,0,0,0,0,1
6514,6514,3257.0,0,2,3,8,95,1,1,0,0,0,0,1
6515,6515,3257.5,0,2,3,8,95,1,1,0,0,0,0,1
6516,6516,3258.0,0,2,2,8,95,1,1,0,0,0,0,1
6517,6517,3258.5,0,2,2,8,95,1,1,0,0,0,0,1
6518,6518,3259.0,0,2,2,8,95,1,1,0,0,0,0,1
6519,6519,3259.5,0,2,2,8,95,1,1,0,0,0,0,1
6520,6520,3260.0,0,2,1,8,95,1,1,0,0,0,0,1
6521,6521,3260.5,0,2,1,8,95,1,1,0,0,0,0,1
6522,6522,3261.0,0,2,1,8,95,1,1,0,0,0,0,1
6523,6523,3261.5,0,2,1,8,95,1,1,0,0,0,0,1
6524,6524,3262.0,0,2,1,8,95,1,1,0,0,0,0,1
6525,6525,3262.5,0,2,1,8,95,1,1,0,0,0,0,1
6526,6526,3263.0,0,2,2,8,95,1,1,0,0,0,0,1
6527,6527,3263.5,0,2,4,8,95,1,1,0,0,0,0,1
6528,6528,3264.0,0,2,3,8,95,1,1,0,0,0,0,1
6529,6529,3264.5,0,2,3,8,95,1,1,0,0,0,0,1
6530,6530,3265.0,0,2,4,8,95,1,1,0,0,0,0,1
6531,6531,3265.5,0,2,4,8,95,1,1,0,0,0,0,1
6532,6532,3266.0,0,2,4,8,95,1,1,0,0,0,0,1
6533,6533,3266.5,0,2,3,8,95,1,1,0,0,0,0,1
6534,6534,3267.0,0,2,3,8,95,1,1,0,0,0,0,1
6535,6535,3267.5,0,2,2,8,95,1,1,0,0,0,0,1
6536,6536,3268.0,0,2,1,8,95,1,1,0,0,0,0,1
6537,6537,3268.5,0,2,2,8,95,1,1,0,0,0,0,1
6538,6538,3269.0,0,2,1,8,95,1,1,0,0,0,0,1
6539,6539,3269.5,0,2,1,8,95,1,1,0,0,0,0,1
6540,6540,3270.0,0,2,1,8,95,1,1,0,0,0,0,1
6541,6541,3270.5,0,2,1,8,95,1,1,0,0,0,0,1
6542,6542,3271.0,0,2,1,8,95,1,1,0,0,0,0,1
6543,6543,3271.5,0,2,2,8,95,1,1,0,0,0,0,1
6544,6544,3272.0,0,2,2,8,95,1,1,0,0,0,0,1
6545,6545,3272.5,0,2,2,8,95,1,1,0,0,0,0,1
6546,6546,3273.0,0,2,2,8,95,1,1,0,0,0,0,1
6547,6547,3273.5,0,2,2,8,95,1,1,0,0,0,0,1
6548,6548,3274.0,0,2,2,8,95,1,1,0,0,0,0,1
6549,6549,3274.5,0,2,3,8,95,1,1,0,0,0,0,1
6550,6550,3275.0,0,2,4,8,95,1,1,0,0,0,0,1
6551,6551,3275.5,0,2,4,8,95,1,1,0,0,0,0,1
6552,6552,3276.0,0,2,3,8,95,1,1,0,0,0,0,1
6553,6553,3276.5,0,2,3,8,95,1,1,0,0,0,0,1
6554,6554,3277.0,0,2,2,8,95,1,1,0,0,0,0,1
6555,6555,3277.5,0,2,2,8,95,1,1,0,0,0,0,1
6556,6556,3278.0,0,2,1,8,95,1,1,0,0,0,0,1
6557,6557,3278.5,0,2,2,8,95,1,1,0,0,0,0,1
6558,6558,3279.0,0,2,2,8,95,1,1,0,0,0,0,1
6559,6559,3279.5,0,2,2,8,95,1,1,0,0,0,0,1
6560,6560,3280.0,0,2,2,8,95,1,1,0,0,0,0,1
6561,6561,3280.5,0,2,2,8,95,1,1,0,0,0,0,1
6562,6562,3281.0,0,2,2,8,95,1,1,0,0,0,0,1
6563,6563,3281.5,0,2,2,8,95,1,1,0,0,0,0,1
6564,6564,3282.0,0,2,2,8,95,1,1,0,0,0,0,1
6565,6565,3282.5,0,2,3,8,95,1,1,0,0,0,0,1
6566,6566,3283.0,0,2,2,8,95,1,1,0,0,0,0,1
6567,6567,3283.5,0,2,2,8,95,1,1,0,0,0,0,1
6568,6568,3284.0,0,2,1,8,95,1,1,0,0,0,0,1
6569,6569,3284.5,0,2,1,8,95,1,1,0,0,0,0,1
6570,6570,3285.0,0,2,3,8,95,1,1,0,0,0,0,1
6571,6571,3285.5,0,2,2,8,95,1,1,0,0,0,0,1
6572,6572,3286.0,0,2,3,8,95,1,1,0,0,0,0,1
6573,6573,3286.5,0,2,3,8,95,1,1,0,0,0,0,1
6574,6574,3287.0,0,2,3,8,95,1,1,0,0,0,0,1
6575,6575,3287.5,0,2,4,8,95,1,1,0,0,0,0,1
6576,6576,3288.0,0,2,4,8,95,1,1,0,0,0,0,1
6577,6577,3288.5,0,2,4,8,95,1,1,0,0,0,0,1
6578,6578,3289.0,0,2,2,8,95,1,1,0,0,0,0,1
6579,6579,3289.5,0,2,2,8,95,1,1,0,0,0,0,1
6580,6580,3290.0,0,2,3,8,95,1,1,0,0,0,0,1
6581,6581,3290.5,0,2,3,8,95,1,1,0,0,0,0,1
6582,6582,3291.0,0,2,3,8,95,1,1,0,0,0,0,1
6583,6583,3291.5,0,2,3,8,95,1,1,0,0,0,0,1
6584,6584,3292.0,0,2,2,8,95,1,1,0,0,0,0,1
6585,6585,3292.5,0,2,2,8,95,1,1,0,0,0,0,1
6586,6586,3293.0,0,2,2,8,95,1,1,0,0,0,0,1
6587,6587,3293.5,0,2,2,8,95,1,1,0,0,0,0,1
6588,6588,3294.0,0,2,2,8,95,1,1,0,0,0,0,1
6589,6589,3294.5,0,2,1,8,95,1,1,0,0,0,0,1
6590,6590,3295.0,0,2,1,8,95,1,1,0,0,0,0,1
6591,6591,3295.5,0,2,1,8,95,1,1,0,0,0,0,1
6592,6592,3296.0,0,2,1,8,95,1,1,0,0,0,0,1
6593,6593,3296.5,0,2,1,8,95,1,1,0,0,0,0,1
6594,6594,3297.0,0,2,2,8,95,1,1,0,0,0,0,1
6595,6595,3297.5,0,2,4,8,95,1,1,0,0,0,0,1
6596,6596,3298.0,0,2,4,8,95,1,1,0,0,0,0,1
6597,6597,3298.5,0,2,4,8,95,1,1,0,0,0,0,1
6598,6598,3299.0,0,2,3,8,95,1,1,0,0,0,0,1
6599,6599,3299.5,0,2,3,8,95,1,1,0,0,0,0,1
6600,6600,3300.0,0,2,2,8,95,1,1,0,0,0,0,1
6601,6601,3300.5,0,2,1,8,95,1,1,0,0,0,0,1
6602,6602,3301.0,0,2,2,8,95,1,1,0,0,0,0,1
6603,6603,3301.5,0,2,2,8,95,1,1,0,0,0,0,1
6604,6604,3302.0,0,2,2,8,95,1,1,0,0,0,0,1
6605,6605,3302.5,0,2,2,8,95,1,1,0,0,0,0,1
6606,6606,3303.0,0,2,1,8,95,1,1,0,0,0,0,1
6607,6607,3303.5,0,2,2,8,95,1,1,0,0,0,0,1
6608,6608,3304.0,0,2,2,8,95,1,1,0,0,0,0,1
6609,6609,3304.5,0,2,3,8,95,1,1,0,0,0,0,1
6610,6610,3305.0,0,2,3,8,95,1,1,0,0,0,0,1
6611,6611,3305.5,0,2,2,8,95,1,1,0,0,0,0,1
6612,6612,3306.0,0,2,2,8,95,1,1,0,0,0,0,1
6613,6613,3306.5,0,2,2,8,95,1,1,0,0,0,0,1
6614,6614,3307.0,0,2,2,8,95,1,1,0,0,0,0,1
6615,6615,3307.5,0,2,2,8,95,1,1,0,0,0,0,1
6616,6616,3308.0,0,2,2,8,95,1,1,0,0,0,0,1
6617,6617,3308.5,0,2,4,8,95,1,1,0,0,0,0,1
6618,6618,3309.0,0,2,4,8,95,1,1,0,0,0,0,1
6619,6619,3309.5,0,2,4,8,95,1,1,0,0,0,0,1
6620,6620,3310.0,0,2,3,8,95,1,1,0,0,0,0,1
6621,6621,3310.5,0,2,2,8,95,1,1,0,0,0,0,1
6622,6622,3311.0,0,2,1,8,95,1,1,0,0,0,0,1
6623,6623,3311.5,0,2,2,8,95,1,1,0,0,0,0,1
6624,6624,3312.0,0,2,2,8,95,1,1,0,0,0,0,1
6625,6625,3312.5,0,2,2,8,95,1,1,0,0,0,0,1
6626,6626,3313.0,0,2,2,8,95,1,1,0,0,0,0,1
6627,6627,3313.5,0,2,3,8,95,1,1,0,0,0,0,1
6628,6628,3314.0,0,2,3,8,95,1,1,0,0,0,0,1
6629,6629,3314.5,0,2,3,8,95,1,1,0,0,0,0,1
6630,6630,3315.0,0,2,3,8,95,1,1,0,0,0,0,1
6631,6631,3315.5,0,2,3,8,95,1,1,0,0,0,0,1
6632,6632,3316.0,0,2,3,8,95,1,1,0,0,0,0,1
6633,6633,3316.5,0,2,1,8,95,1,1,0,0,0,0,1
6634,6634,3317.0,0,2,1,8,95,1,1,0,0,0,0,1
6635,6635,3317.5,0,2,1,8,95,1,1,0,0,0,0,1
6636,6636,3318.0,0,2,1,8,95,1,1,0,0,0,0,1
6637,6637,3318.5,0,2,1,8,95,1,1,0,0,0,0,1
6638,6638,3319.0,0,2,1,8,95,1,1,0,0,0,0,1
6639,6639,3319.5,0,2,2,8,95,1,1,0,0,0,0,1
6640,6640,3320.0,0,2,2,8,95,1,1,0,0,0,0,1
6641,6641,3320.5,0,2,3,8,95,1,1,0,0,0,0,1
6642,6642,3321.0,0,2,3,8,95,1,1,0,0,0,0,1
6643,6643,3321.5,0,2,4,8,95,1,1,0,0,0,0,1
6644,6644,3322.0,0,2,3,8,95,1,1,0,0,0,0,1
6645,6645,3322.5,0,2,3,8,95,1,1,0,0,0,0,1
6646,6646,3323.0,0,2,3,8,95,1,1,0,0,0,0,1
6647,6647,3323.5,0,2,3,8,95,1,1,0,0,0,0,1
6648,6648,3324.0,0,2,3,8,95,1,1,0,0,0,0,1
6649,6649,3324.5,0,2,3,8,95,1,1,0,0,0,0,1
6650,6650,3325.0,0,2,3,8,95,1,1,0,0,0,0,1
6651,6651,3325.5,0,2,3,8,95,1,1,0,0,0,0,1
6652,6652,3326.0,0,2,3,8,95,1,1,0,0,0,0,1
6653,6653,3326.5,0,2,2,8,95,1,1,0,0,0,0,1
6654,6654,3327.0,0,2,1,8,95,1,1,0,0,0,0,1
6655,6655,3327.5,0,2,1,8,95,1,1,0,0,0,0,1
6656,6656,3328.0,0,2,1,8,95,1,1,0,0,0,0,1
6657,6657,3328.5,0,2,1,8,95,1,1,0,0,0,0,1
6658,6658,3329.0,0,2,1,8,95,1,1,0,0,0,0,1
6659,6659,3329.5,0,2,2,8,95,1,1,0,0,0,0,1
6660,6660,3330.0,0,2,2,8,95,1,1,0,0,0,0,1
6661,6661,3330.5,0,2,3,8,95,1,1,0,0,0,0,1
6662,6662,3331.0,0,2,3,8,95,1,1,0,0,0,0,1
6663,6663,3331.5,0,2,3,8,95,1,1,0,0,0,0,1
6664,6664,3332.0,0,2,3,8,95,1,1,0,0,0,0,1
6665,6665,3332.5,0,2,2,8,95,1,1,0,0,0,0,1
6666,6666,3333.0,0,2,2,8,95,1,1,0,0,0,0,1
6667,6667,3333.5,0,2,2,8,95,1,1,0,0,0,0,1
6668,6668,3334.0,0,2,2,8,95,1,1,0,0,0,0,1
6669,6669,3334.5,0,2,3,8,95,1,1,0,0,0,0,1
6670,6670,3335.0,0,2,2,8,95,1,1,0,0,0,0,1
6671,6671,3335.5,0,2,2,8,95,1,1,0,0,0,0,1
6672,6672,3336.0,0,2,1,8,95,1,1,0,0,0,0,1
6673,6673,3336.5,0,2,1,8,95,1,1,0,0,0,0,1
6674,6674,3337.0,0,2,1,8,95,1,1,0,0,0,0,1
6675,6675,3337.5,0,2,1,8,95,1,1,0,0,0,0,1
6676,6676,3338.0,0,2,2,8,95,1,1,0,0,0,0,1
6677,6677,3338.5,0,2,2,8,95,1,1,0,0,0,0,1
6678,6678,3339.0,0,2,2,8,95,1,1,0,0,0,0,1
6679,6679,3339.5,0,2,2,8,95,1,1,0,0,0,0,1
6680,6680,3340.0,0,2,2,8,95,1,1,0,0,0,0,1
6681,6681,3340.5,0,2,2,8,95,1,1,0,0,0,0,1
6682,6682,3341.0,0,2,3,8,95,1,1,0,0,0,0,1
6683,6683,3341.5,0,2,4,8,95,1,1,0,0,0,0,1
6684,6684,3342.0,0,2,3,8,95,1,1,0,0,0,0,1
6685,6685,3342.5,0,2,3,8,95,1,1,0,0,0,0,1
6686,6686,3343.0,0,2,3,8,94,1,0,0,1,0,0,1
6687,6687,3343.5,0,2,3,8,94,1,0,0,1,0,0,1
6688,6688,3344.0,0,2,2,8,94,1,0,0,1,0,0,1
6689,6689,3344.5,0,2,2,8,94,1,0,0,1,0,0,1
6690,6690,3345.0,0,2,3,8,94,1,0,0,1,0,0,1
6691,6691,3345.5,0,2,4,8,94,1,0,0,1,0,0,1
6692,6692,3346.0,0,2,3,8,94,1,0,0,1,0,0,1
6693,6693,3346.5,0,2,3,8,94,1,0,0,1,0,0,1
6694,6694,3347.0,0,2,3,8,94,1,0,0,1,0,0,1
6695,6695,3347.5,0,2,3,8,94,1,0,0,1,0,0,1
6696,6696,3348.0,0,2,3,8,94,1,0,0,1,0,0,1
6697,6697,3348.5,0,2,2,8,95,1,1,0,0,0,0,1
6698,6698,3349.0,0,2,1,8,95,1,1,0,0,0,0,1
6699,6699,3349.5,0,2,1,8,95,1,1,0,0,0,0,1
6700,6700,3350.0,0,2,1,8,95,1,1,0,0,0,0,1
6701,6701,3350.5,0,2,1,8,95,1,1,0,0,0,0,1
6702,6702,3351.0,0,2,1,8,95,1,1,0,0,0,0,1
6703,6703,3351.5,0,2,2,8,95,1,1,0,0,0,0,1
6704,6704,3352.0,0,2,2,8,95,1,1,0,0,0,0,1
6705,6705,3352.5,0,2,3,8,95,1,1,0,0,0,0,1
6706,6706,3353.0,0,2,3,8,95,1,1,0,0,0,0,1
6707,6707,3353.5,0,2,3,8,95,1,1,0,0,0,0,1
6708,6708,3354.0,0,2,2,8,95,1,1,0,0,0,0,1
6709,6709,3354.5,0,2,3,8,95,1,1,0,0,0,0,1
6710,6710,3355.0,0,2,4,8,95,1,1,0,0,0,0,1
6711,6711,3355.5,0,2,3,8,95,1,1,0,0,0,0,1
6712,6712,3356.0,0,2,4,8,95,1,1,0,0,0,0,1
6713,6713,3356.5,0,2,4,8,95,1,1,0,0,0,0,1
6714,6714,3357.0,0,2,4,8,95,1,1,0,0,0,0,1
6715,6715,3357.5,0,2,3,8,95,1,1,0,0,0,0,1
6716,6716,3358.0,0,2,2,8,95,1,1,0,0,0,0,1
6717,6717,3358.5,0,2,2,8,95,1,1,0,0,0,0,1
6718,6718,3359.0,0,2,2,8,95,1,1,0,0,0,0,1
6719,6719,3359.5,0,2,2,8,95,1,1,0,0,0,0,1
6720,6720,3360.0,0,2,2,8,95,1,1,0,0,0,0,1
6721,6721,3360.5,0,2,2,8,95,1,1,0,0,0,0,1
