time_fs,time_ps,n_hbonds,betti_0,betti_1,betti_2,euler_characteristic
2808.5,2.8085,161,1,59,0,-58
2809.0,2.809,160,1,58,0,-57
2809.5,2.8095,161,1,58,0,-57
2810.0,2.81,161,1,59,0,-58
2810.5,2.8105,162,1,60,0,-59
2811.0,2.811,158,1,58,0,-57
2811.5,2.8115,158,1,58,0,-57
2812.0,2.812,158,1,58,0,-57
2812.5,2.8125,157,1,58,0,-57
2813.0,2.813,156,1,56,0,-55
2813.5,2.8135,156,1,55,0,-54
2814.0,2.814,156,1,55,0,-54
2814.5,2.8145,157,1,56,0,-55
2815.0,2.815,156,1,57,0,-56
2815.5,2.8155,156,1,57,0,-56
2816.0,2.816,155,1,56,0,-55
2816.5,2.8165,155,1,56,0,-55
2817.0,2.817,154,1,55,0,-54
2817.5,2.8175,155,1,55,0,-54
2818.0,2.818,155,1,55,0,-54
2818.5,2.8185,157,1,56,0,-55
2819.0,2.819,158,1,57,0,-56
2819.5,2.8195,159,1,59,0,-58
2820.0,2.82,159,1,59,0,-58
2820.5,2.8205,159,1,58,0,-57
2821.0,2.821,159,1,58,0,-57
2821.5,2.8215,160,1,59,0,-58
2822.0,2.822,161,1,60,0,-59
2822.5,2.8225,161,1,60,0,-59
2823.0,2.823,160,1,59,0,-58
2823.5,2.8235,161,1,60,0,-59
2824.0,2.824,162,1,61,0,-60
2824.5,2.8245,162,1,61,0,-60
2825.0,2.825,161,1,60,0,-59
2825.5,2.8255,162,1,61,0,-60
2826.0,2.826,162,1,61,0,-60
2826.5,2.8265,161,1,60,0,-59
2827.0,2.827,161,1,60,0,-59
2827.5,2.8275,160,1,59,0,-58
2828.0,2.828,161,1,57,0,-56
2828.5,2.8285,161,1,57,0,-56
2829.0,2.829,161,1,57,0,-56
2829.5,2.8295,160,1,56,0,-55
2830.0,2.83,160,1,56,0,-55
2830.5,2.8305,161,1,57,0,-56
2831.0,2.831,161,1,57,0,-56
2831.5,2.8315,162,1,58,0,-57
2832.0,2.832,164,1,60,0,-59
2832.5,2.8325,164,1,60,0,-59
2833.0,2.833,164,1,60,0,-59
2833.5,2.8335,163,1,59,0,-58
2834.0,2.834,163,1,59,0,-58
2834.5,2.8345,162,1,58,0,-57
2835.0,2.835,160,1,58,0,-57
2835.5,2.8355,161,1,59,0,-58
2836.0,2.836,159,1,57,0,-56
2836.5,2.8365,158,1,56,0,-55
2837.0,2.837,156,1,54,0,-53
2837.5,2.8375,156,1,54,0,-53
2838.0,2.838,156,1,54,0,-53
2838.5,2.8385,156,1,54,0,-53
2839.0,2.839,155,1,54,0,-53
2839.5,2.8395,156,1,53,0,-52
2840.0,2.84,157,1,55,0,-54
2840.5,2.8405,159,1,57,0,-56
2841.0,2.841,158,1,56,0,-55
2841.5,2.8415,158,1,56,0,-55
2842.0,2.842,158,1,56,0,-55
2842.5,2.8425,160,1,58,0,-57
2843.0,2.843,160,1,58,0,-57
2843.5,2.8435,162,1,59,0,-58
2844.0,2.844,162,1,59,0,-58
2844.5,2.8445,163,1,59,0,-58
2845.0,2.845,162,1,59,0,-58
2845.5,2.8455,162,1,59,0,-58
2846.0,2.846,161,1,59,0,-58
2846.5,2.8465,161,1,59,0,-58
2847.0,2.847,162,1,60,0,-59
2847.5,2.8475,162,1,60,0,-59
2848.0,2.848,164,1,62,0,-61
2848.5,2.8485,163,1,62,0,-61
2849.0,2.849,163,1,62,0,-61
2849.5,2.8495,163,1,62,0,-61
2850.0,2.85,164,1,63,0,-62
2850.5,2.8505,163,1,62,0,-61
2851.0,2.851,163,1,62,0,-61
2851.5,2.8515,163,1,62,0,-61
2852.0,2.852,162,1,61,0,-60
2852.5,2.8525,162,1,61,0,-60
2853.0,2.853,162,1,61,0,-60
2853.5,2.8535,161,1,60,0,-59
2854.0,2.854,161,1,60,0,-59
2854.5,2.8545,160,1,59,0,-58
2855.0,2.855,160,1,59,0,-58
2855.5,2.8555,159,1,59,0,-58
2856.0,2.856,158,1,60,0,-59
2856.5,2.8565,157,1,59,0,-58
2857.0,2.857,159,1,61,0,-60
2857.5,2.8575,159,1,61,0,-60
2858.0,2.858,159,1,61,0,-60
2858.5,2.8585,160,1,62,0,-61
2859.0,2.859,161,1,63,0,-62
2859.5,2.8595,162,1,64,0,-63
2860.0,2.86,163,1,65,0,-64
2860.5,2.8605,163,1,65,0,-64
2861.0,2.861,163,1,65,0,-64
2861.5,2.8615,161,1,63,0,-62
2862.0,2.862,161,1,63,0,-62
2862.5,2.8625,159,1,63,0,-62
2863.0,2.863,159,1,63,0,-62
2863.5,2.8635,159,1,63,0,-62
2864.0,2.864,159,1,63,0,-62
2864.5,2.8645,159,1,63,0,-62
2865.0,2.865,159,1,63,0,-62
2865.5,2.8655,159,1,63,0,-62
2866.0,2.866,159,1,63,0,-62
2866.5,2.8665,158,1,62,0,-61
2867.0,2.867,158,1,62,0,-61
2867.5,2.8675,158,1,62,0,-61
2868.0,2.868,158,1,61,0,-60
2868.5,2.8685,158,1,61,0,-60
2869.0,2.869,160,1,63,0,-62
2869.5,2.8695,160,1,63,0,-62
2870.0,2.87,161,1,64,0,-63
2870.5,2.8705,159,1,62,0,-61
2871.0,2.871,158,1,61,0,-60
2871.5,2.8715,157,1,60,0,-59
2872.0,2.872,157,1,60,0,-59
2872.5,2.8725,158,1,61,0,-60
2873.0,2.873,160,1,63,0,-62
2873.5,2.8735,160,1,64,0,-63
2874.0,2.874,161,1,65,0,-64
2874.5,2.8745,159,1,64,0,-63
2875.0,2.875,159,1,64,0,-63
2875.5,2.8755,159,1,64,0,-63
2876.0,2.876,159,1,64,0,-63
2876.5,2.8765,158,1,63,0,-62
2877.0,2.877,161,1,65,0,-64
2877.5,2.8775,161,1,64,0,-63
2878.0,2.878,160,1,63,0,-62
2878.5,2.8785,161,1,64,0,-63
2879.0,2.879,160,1,63,0,-62
2879.5,2.8795,160,1,63,0,-62
2880.0,2.88,160,1,63,0,-62
2880.5,2.8805,158,1,62,0,-61
2881.0,2.881,158,1,62,0,-61
2881.5,2.8815,158,1,62,0,-61
2882.0,2.882,157,1,61,0,-60
2882.5,2.8825,159,1,61,0,-60
2883.0,2.883,158,1,61,0,-60
2883.5,2.8835,159,1,61,0,-60
2884.0,2.884,160,1,61,0,-60
2884.5,2.8845,159,1,60,0,-59
2885.0,2.885,161,1,62,0,-61
2885.5,2.8855,162,1,63,0,-62
2886.0,2.886,163,1,64,0,-63
2886.5,2.8865,163,1,64,0,-63
2887.0,2.887,162,1,63,0,-62
2887.5,2.8875,162,1,61,0,-60
2888.0,2.888,161,1,60,0,-59
2888.5,2.8885,160,1,59,0,-58
2889.0,2.889,160,1,59,0,-58
2889.5,2.8895,159,1,60,0,-59
2890.0,2.89,158,1,59,0,-58
2890.5,2.8905,158,1,59,0,-58
2891.0,2.891,158,1,59,0,-58
2891.5,2.8915,157,1,58,0,-57
2892.0,2.892,157,1,58,0,-57
2892.5,2.8925,155,1,56,0,-55
2893.0,2.893,155,1,56,0,-55
2893.5,2.8935,158,1,58,0,-57
2894.0,2.894,159,1,59,0,-58
2894.5,2.8945,160,1,60,0,-59
2895.0,2.895,159,1,60,0,-59
2895.5,2.8955,159,1,60,0,-59
2896.0,2.896,158,1,60,0,-59
2896.5,2.8965,158,1,61,0,-60
2897.0,2.897,159,1,62,0,-61
2897.5,2.8975,159,1,62,0,-61
2898.0,2.898,159,1,62,0,-61
2898.5,2.8985,160,1,63,0,-62
2899.0,2.899,160,1,63,0,-62
2899.5,2.8995,160,1,62,0,-61
2900.0,2.9,161,1,63,0,-62
2900.5,2.9005,161,1,63,0,-62
2901.0,2.901,161,1,63,0,-62
2901.5,2.9015,161,1,63,0,-62
2902.0,2.902,160,1,62,0,-61
2902.5,2.9025,160,1,62,0,-61
2903.0,2.903,160,1,62,0,-61
2903.5,2.9035,161,1,63,0,-62
2904.0,2.904,161,1,63,0,-62
2904.5,2.9045,160,1,62,0,-61
2905.0,2.905,160,1,61,0,-60
2905.5,2.9055,159,1,60,0,-59
2906.0,2.906,159,1,60,0,-59
2906.5,2.9065,160,1,59,0,-58
2907.0,2.907,162,1,61,0,-60
2907.5,2.9075,161,1,60,0,-59
2908.0,2.908,161,1,60,0,-59
2908.5,2.9085,161,1,60,0,-59
2909.0,2.909,161,1,60,0,-59
2909.5,2.9095,162,1,61,0,-60
2910.0,2.91,161,1,60,0,-59
2910.5,2.9105,161,1,60,0,-59
2911.0,2.911,162,1,61,0,-60
2911.5,2.9115,163,1,62,0,-61
2912.0,2.912,161,1,63,0,-62
2912.5,2.9125,160,1,62,0,-61
2913.0,2.913,160,1,62,0,-61
2913.5,2.9135,161,1,62,0,-61
2914.0,2.914,162,1,63,0,-62
2914.5,2.9145,161,1,63,0,-62
2915.0,2.915,162,1,64,0,-63
2915.5,2.9155,161,1,63,0,-62
2916.0,2.916,160,1,62,0,-61
2916.5,2.9165,161,1,61,0,-60
2917.0,2.917,162,1,62,0,-61
2917.5,2.9175,161,1,61,0,-60
2918.0,2.918,162,1,62,0,-61
2918.5,2.9185,162,1,62,0,-61
2919.0,2.919,162,1,62,0,-61
2919.5,2.9195,162,1,62,0,-61
2920.0,2.92,162,1,62,0,-61
2920.5,2.9205,162,1,62,0,-61
2921.0,2.921,164,1,64,0,-63
2921.5,2.9215,163,1,63,0,-62
2922.0,2.922,162,1,63,0,-62
2922.5,2.9225,162,1,63,0,-62
2923.0,2.923,162,1,63,0,-62
2923.5,2.9235,161,1,62,0,-61
2924.0,2.924,159,1,62,0,-61
2924.5,2.9245,159,1,62,0,-61
2925.0,2.925,159,1,62,0,-61
2925.5,2.9255,159,1,62,0,-61
2926.0,2.926,160,1,61,0,-60
2926.5,2.9265,161,1,62,0,-61
2927.0,2.927,161,1,62,0,-61
2927.5,2.9275,161,1,62,0,-61
2928.0,2.928,161,1,63,0,-62
2928.5,2.9285,161,1,63,0,-62
2929.0,2.929,160,1,62,0,-61
2929.5,2.9295,160,1,62,0,-61
2930.0,2.93,161,1,63,0,-62
2930.5,2.9305,161,1,63,0,-62
2931.0,2.931,161,1,62,0,-61
2931.5,2.9315,162,1,62,0,-61
2932.0,2.932,162,1,62,0,-61
2932.5,2.9325,162,1,63,0,-62
2933.0,2.933,160,1,62,0,-61
2933.5,2.9335,158,1,60,0,-59
2934.0,2.934,158,1,59,0,-58
2934.5,2.9345,158,1,59,0,-58
2935.0,2.935,158,1,59,0,-58
2935.5,2.9355,159,1,60,0,-59
2936.0,2.936,158,1,60,0,-59
2936.5,2.9365,159,1,59,0,-58
2937.0,2.937,159,1,59,0,-58
2937.5,2.9375,156,1,60,0,-59
2938.0,2.938,157,1,61,0,-60
2938.5,2.9385,156,1,60,0,-59
2939.0,2.939,154,1,58,0,-57
2939.5,2.9395,153,1,57,0,-56
2940.0,2.94,155,1,59,0,-58
2940.5,2.9405,154,1,58,0,-57
2941.0,2.941,154,1,58,0,-57
2941.5,2.9415,154,1,58,0,-57
2942.0,2.942,157,1,60,0,-59
2942.5,2.9425,157,1,60,0,-59
2943.0,2.943,155,1,59,0,-58
2943.5,2.9435,155,1,59,0,-58
2944.0,2.944,156,1,59,0,-58
2944.5,2.9445,157,1,60,0,-59
2945.0,2.945,156,1,59,0,-58
2945.5,2.9455,156,1,59,0,-58
2946.0,2.946,156,1,60,0,-59
2946.5,2.9465,155,1,59,0,-58
2947.0,2.947,155,1,58,0,-57
2947.5,2.9475,154,1,57,0,-56
2948.0,2.948,155,1,58,0,-57
2948.5,2.9485,155,1,58,0,-57
2949.0,2.949,157,1,60,0,-59
2949.5,2.9495,157,1,60,0,-59
2950.0,2.95,157,1,60,0,-59
2950.5,2.9505,159,1,61,0,-60
2951.0,2.951,158,1,61,0,-60
2951.5,2.9515,157,1,60,0,-59
2952.0,2.952,156,1,59,0,-58
2952.5,2.9525,154,1,58,0,-57
2953.0,2.953,155,1,58,0,-57
2953.5,2.9535,155,1,58,0,-57
2954.0,2.954,156,1,58,0,-57
2954.5,2.9545,158,1,60,0,-59
2955.0,2.955,158,1,60,0,-59
2955.5,2.9555,157,1,59,0,-58
2956.0,2.956,157,1,60,0,-59
2956.5,2.9565,157,1,60,0,-59
2957.0,2.957,156,1,59,0,-58
2957.5,2.9575,156,1,59,0,-58
2958.0,2.958,155,1,58,0,-57
2958.5,2.9585,155,1,58,0,-57
2959.0,2.959,154,1,57,0,-56
2959.5,2.9595,154,1,57,0,-56
2960.0,2.96,154,1,57,0,-56
2960.5,2.9605,153,1,56,0,-55
2961.0,2.961,153,1,56,0,-55
2961.5,2.9615,154,1,57,0,-56
2962.0,2.962,153,1,56,0,-55
2962.5,2.9625,153,1,56,0,-55
2963.0,2.963,153,1,56,0,-55
2963.5,2.9635,153,1,56,0,-55
2964.0,2.964,152,1,55,0,-54
2964.5,2.9645,153,1,56,0,-55
2965.0,2.965,153,1,56,0,-55
2965.5,2.9655,154,1,56,0,-55
2966.0,2.966,154,1,56,0,-55
2966.5,2.9665,153,1,55,0,-54
2967.0,2.967,154,1,56,0,-55
2967.5,2.9675,154,1,56,0,-55
2968.0,2.968,153,1,56,0,-55
2968.5,2.9685,152,1,55,0,-54
2969.0,2.969,152,1,55,0,-54
2969.5,2.9695,153,1,56,0,-55
2970.0,2.97,154,1,56,0,-55
2970.5,2.9705,155,1,56,0,-55
2971.0,2.971,155,1,56,0,-55
2971.5,2.9715,154,2,56,0,-54
2972.0,2.972,154,2,56,0,-54
2972.5,2.9725,154,2,56,0,-54
2973.0,2.973,154,2,56,0,-54
2973.5,2.9735,154,2,56,0,-54
2974.0,2.974,154,2,56,0,-54
2974.5,2.9745,155,2,56,0,-54
2975.0,2.975,156,2,57,0,-55
2975.5,2.9755,156,2,57,0,-55
2976.0,2.976,156,2,57,0,-55
2976.5,2.9765,156,1,57,0,-56
2977.0,2.977,156,1,57,0,-56
2977.5,2.9775,156,1,57,0,-56
2978.0,2.978,157,1,58,0,-57
2978.5,2.9785,158,1,58,0,-57
2979.0,2.979,157,1,57,0,-56
2979.5,2.9795,161,1,61,0,-60
2980.0,2.98,161,1,61,0,-60
2980.5,2.9805,161,1,61,0,-60
2981.0,2.981,162,1,62,0,-61
2981.5,2.9815,162,1,62,0,-61
2982.0,2.982,162,1,62,0,-61
2982.5,2.9825,163,1,63,0,-62
2983.0,2.983,163,1,63,0,-62
2983.5,2.9835,163,1,62,0,-61
2984.0,2.984,163,1,62,0,-61
2984.5,2.9845,163,1,62,0,-61
2985.0,2.985,163,1,62,0,-61
2985.5,2.9855,161,1,61,0,-60
2986.0,2.986,159,1,59,0,-58
2986.5,2.9865,158,1,58,0,-57
2987.0,2.987,159,1,59,0,-58
2987.5,2.9875,159,1,59,0,-58
2988.0,2.988,157,1,57,0,-56
2988.5,2.9885,157,1,57,0,-56
2989.0,2.989,158,1,58,0,-57
2989.5,2.9895,160,1,60,0,-59
2990.0,2.99,162,1,62,0,-61
2990.5,2.9905,163,1,63,0,-62
2991.0,2.991,162,1,62,0,-61
2991.5,2.9915,162,1,62,0,-61
2992.0,2.992,162,1,62,0,-61
2992.5,2.9925,160,1,61,0,-60
2993.0,2.993,160,1,61,0,-60
2993.5,2.9935,160,1,61,0,-60
2994.0,2.994,161,1,62,0,-61
2994.5,2.9945,160,1,62,0,-61
2995.0,2.995,159,1,61,0,-60
2995.5,2.9955,159,1,61,0,-60
2996.0,2.996,161,1,63,0,-62
2996.5,2.9965,162,1,64,0,-63
2997.0,2.997,162,1,64,0,-63
2997.5,2.9975,163,1,65,0,-64
2998.0,2.998,162,1,64,0,-63
2998.5,2.9985,162,1,64,0,-63
2999.0,2.999,162,1,64,0,-63
2999.5,2.9995,161,1,63,0,-62
3000.0,3.0,161,1,64,0,-63
3000.5,3.0005,161,1,64,0,-63
3001.0,3.001,161,1,64,0,-63
3001.5,3.0015,161,1,64,0,-63
3002.0,3.002,163,1,64,0,-63
3002.5,3.0025,162,1,63,0,-62
3003.0,3.003,161,1,62,0,-61
3003.5,3.0035,161,1,62,0,-61
3004.0,3.004,162,1,63,0,-62
3004.5,3.0045,162,1,63,0,-62
3005.0,3.005,161,1,62,0,-61
3005.5,3.0055,160,1,61,0,-60
3006.0,3.006,164,1,63,0,-62
3006.5,3.0065,165,1,62,0,-61
3007.0,3.007,161,1,60,0,-59
3007.5,3.0075,161,1,60,0,-59
3008.0,3.008,162,1,60,0,-59
3008.5,3.0085,162,1,60,0,-59
3009.0,3.009,163,1,61,0,-60
3009.5,3.0095,165,1,63,0,-62
3010.0,3.01,165,1,63,0,-62
3010.5,3.0105,164,1,63,0,-62
3011.0,3.011,163,1,62,0,-61
3011.5,3.0115,163,1,62,0,-61
3012.0,3.012,163,1,62,0,-61
3012.5,3.0125,163,1,62,0,-61
3013.0,3.013,163,1,62,0,-61
3013.5,3.0135,164,1,63,0,-62
3014.0,3.014,164,1,63,0,-62
3014.5,3.0145,162,1,62,0,-61
3015.0,3.015,160,1,62,0,-61
3015.5,3.0155,160,1,62,0,-61
3016.0,3.016,160,1,62,0,-61
3016.5,3.0165,161,1,63,0,-62
3017.0,3.017,160,1,63,0,-62
3017.5,3.0175,159,1,62,0,-61
3018.0,3.018,157,1,60,0,-59
3018.5,3.0185,159,1,60,0,-59
3019.0,3.019,160,1,61,0,-60
3019.5,3.0195,160,1,61,0,-60
3020.0,3.02,159,1,60,0,-59
3020.5,3.0205,159,1,60,0,-59
3021.0,3.021,157,1,59,0,-58
3021.5,3.0215,157,1,59,0,-58
3022.0,3.022,156,1,58,0,-57
3022.5,3.0225,155,1,58,0,-57
3023.0,3.023,156,1,59,0,-58
3023.5,3.0235,156,1,59,0,-58
3024.0,3.024,156,1,59,0,-58
3024.5,3.0245,157,1,59,0,-58
3025.0,3.025,159,1,61,0,-60
3025.5,3.0255,161,1,62,0,-61
3026.0,3.026,161,1,62,0,-61
3026.5,3.0265,161,1,62,0,-61
3027.0,3.027,161,1,62,0,-61
3027.5,3.0275,159,1,61,0,-60
3028.0,3.028,160,1,62,0,-61
3028.5,3.0285,161,1,62,0,-61
3029.0,3.029,160,1,61,0,-60
3029.5,3.0295,160,1,61,0,-60
3030.0,3.03,162,1,63,0,-62
3030.5,3.0305,163,1,64,0,-63
3031.0,3.031,162,1,63,0,-62
3031.5,3.0315,162,1,63,0,-62
3032.0,3.032,161,1,62,0,-61
3032.5,3.0325,162,1,62,0,-61
3033.0,3.033,163,1,63,0,-62
3033.5,3.0335,163,1,63,0,-62
3034.0,3.034,163,1,63,0,-62
3034.5,3.0345,163,1,63,0,-62
3035.0,3.035,163,1,63,0,-62
3035.5,3.0355,164,1,64,0,-63
3036.0,3.036,166,1,66,0,-65
3036.5,3.0365,164,1,64,0,-63
3037.0,3.037,162,1,62,0,-61
3037.5,3.0375,162,1,62,0,-61
3038.0,3.038,163,1,62,0,-61
3038.5,3.0385,163,1,62,0,-61
3039.0,3.039,162,1,61,0,-60
3039.5,3.0395,163,1,62,0,-61
3040.0,3.04,161,1,62,0,-61
3040.5,3.0405,162,1,63,0,-62
3041.0,3.041,163,1,64,0,-63
3041.5,3.0415,163,1,64,0,-63
3042.0,3.042,163,1,64,0,-63
3042.5,3.0425,163,1,64,0,-63
3043.0,3.043,162,1,63,0,-62
3043.5,3.0435,162,1,63,0,-62
3044.0,3.044,162,1,64,0,-63
3044.5,3.0445,162,1,64,0,-63
3045.0,3.045,162,1,64,0,-63
3045.5,3.0455,163,1,65,0,-64
3046.0,3.046,160,1,63,0,-62
3046.5,3.0465,160,1,63,0,-62
3047.0,3.047,159,1,62,0,-61
3047.5,3.0475,159,1,62,0,-61
3048.0,3.048,161,1,63,0,-62
3048.5,3.0485,161,1,63,0,-62
3049.0,3.049,160,1,62,0,-61
3049.5,3.0495,163,1,63,0,-62
3050.0,3.05,163,1,63,0,-62
3050.5,3.0505,163,1,63,0,-62
3051.0,3.051,163,1,63,0,-62
3051.5,3.0515,163,1,63,0,-62
3052.0,3.052,163,1,63,0,-62
3052.5,3.0525,163,1,63,0,-62
3053.0,3.053,159,1,61,0,-60
3053.5,3.0535,159,1,61,0,-60
3054.0,3.054,159,1,61,0,-60
3054.5,3.0545,159,1,61,0,-60
3055.0,3.055,159,1,61,0,-60
3055.5,3.0555,158,1,60,0,-59
3056.0,3.056,156,1,59,0,-58
3056.5,3.0565,157,1,59,0,-58
3057.0,3.057,158,1,60,0,-59
3057.5,3.0575,161,1,62,0,-61
3058.0,3.058,163,1,64,0,-63
3058.5,3.0585,162,1,63,0,-62
3059.0,3.059,160,1,62,0,-61
3059.5,3.0595,159,1,61,0,-60
3060.0,3.06,160,1,61,0,-60
3060.5,3.0605,161,1,62,0,-61
3061.0,3.061,162,1,63,0,-62
3061.5,3.0615,163,1,62,0,-61
3062.0,3.062,163,1,62,0,-61
3062.5,3.0625,162,1,61,0,-60
3063.0,3.063,161,1,61,0,-60
3063.5,3.0635,160,1,60,0,-59
3064.0,3.064,160,1,60,0,-59
3064.5,3.0645,161,1,61,0,-60
3065.0,3.065,162,1,62,0,-61
3065.5,3.0655,162,1,62,0,-61
3066.0,3.066,163,1,62,0,-61
3066.5,3.0665,163,1,62,0,-61
3067.0,3.067,162,1,61,0,-60
3067.5,3.0675,162,1,61,0,-60
3068.0,3.068,162,1,61,0,-60
3068.5,3.0685,163,1,62,0,-61
3069.0,3.069,162,1,61,0,-60
3069.5,3.0695,162,1,61,0,-60
3070.0,3.07,163,1,61,0,-60
3070.5,3.0705,162,1,62,0,-61
3071.0,3.071,162,1,62,0,-61
3071.5,3.0715,161,1,61,0,-60
3072.0,3.072,160,1,60,0,-59
3072.5,3.0725,160,1,60,0,-59
3073.0,3.073,162,1,62,0,-61
3073.5,3.0735,161,1,61,0,-60
3074.0,3.074,160,1,61,0,-60
3074.5,3.0745,159,1,61,0,-60
3075.0,3.075,159,1,61,0,-60
3075.5,3.0755,159,1,62,0,-61
3076.0,3.076,159,1,62,0,-61
3076.5,3.0765,159,1,62,0,-61
3077.0,3.077,158,1,61,0,-60
3077.5,3.0775,158,1,61,0,-60
3078.0,3.078,157,1,61,0,-60
3078.5,3.0785,156,1,60,0,-59
3079.0,3.079,156,1,60,0,-59
3079.5,3.0795,155,1,59,0,-58
3080.0,3.08,155,1,59,0,-58
3080.5,3.0805,156,1,60,0,-59
3081.0,3.081,156,1,60,0,-59
3081.5,3.0815,158,1,61,0,-60
3082.0,3.082,159,1,61,0,-60
3082.5,3.0825,158,1,61,0,-60
3083.0,3.083,158,1,61,0,-60
3083.5,3.0835,159,1,61,0,-60
3084.0,3.084,158,1,60,0,-59
3084.5,3.0845,158,1,60,0,-59
3085.0,3.085,159,1,61,0,-60
3085.5,3.0855,160,1,62,0,-61
3086.0,3.086,159,1,61,0,-60
3086.5,3.0865,159,1,61,0,-60
3087.0,3.087,159,1,61,0,-60
3087.5,3.0875,158,1,60,0,-59
3088.0,3.088,159,1,60,0,-59
3088.5,3.0885,160,1,61,0,-60
3089.0,3.089,161,1,61,0,-60
3089.5,3.0895,163,1,61,0,-60
3090.0,3.09,162,1,60,0,-59
3090.5,3.0905,162,1,59,0,-58
3091.0,3.091,162,1,59,0,-58
3091.5,3.0915,161,1,59,0,-58
3092.0,3.092,161,1,59,0,-58
3092.5,3.0925,161,1,59,0,-58
3093.0,3.093,161,1,59,0,-58
3093.5,3.0935,161,1,59,0,-58
3094.0,3.094,161,1,60,0,-59
3094.5,3.0945,162,1,60,0,-59
3095.0,3.095,160,1,60,0,-59
3095.5,3.0955,160,1,59,0,-58
3096.0,3.096,159,1,58,0,-57
3096.5,3.0965,159,1,58,0,-57
3097.0,3.097,160,1,59,0,-58
3097.5,3.0975,161,1,60,0,-59
3098.0,3.098,161,1,60,0,-59
3098.5,3.0985,161,1,61,0,-60
3099.0,3.099,158,1,59,0,-58
3099.5,3.0995,158,1,59,0,-58
3100.0,3.1,158,1,59,0,-58
3100.5,3.1005,157,1,59,0,-58
3101.0,3.101,157,1,59,0,-58
3101.5,3.1015,156,1,59,0,-58
3102.0,3.102,156,1,59,0,-58
3102.5,3.1025,154,1,58,0,-57
3103.0,3.103,154,1,58,0,-57
3103.5,3.1035,153,1,58,0,-57
3104.0,3.104,154,1,59,0,-58
3104.5,3.1045,154,1,59,0,-58
3105.0,3.105,153,1,58,0,-57
3105.5,3.1055,153,1,58,0,-57
3106.0,3.106,152,1,57,0,-56
3106.5,3.1065,152,1,57,0,-56
3107.0,3.107,151,1,55,0,-54
3107.5,3.1075,151,1,55,0,-54
3108.0,3.108,151,1,55,0,-54
3108.5,3.1085,151,1,55,0,-54
3109.0,3.109,151,1,55,0,-54
3109.5,3.1095,151,1,55,0,-54
3110.0,3.11,152,1,56,0,-55
3110.5,3.1105,153,1,56,0,-55
3111.0,3.111,153,1,56,0,-55
3111.5,3.1115,153,1,56,0,-55
3112.0,3.112,153,1,56,0,-55
3112.5,3.1125,153,1,56,0,-55
3113.0,3.113,153,1,56,0,-55
3113.5,3.1135,155,1,58,0,-57
3114.0,3.114,155,1,58,0,-57
3114.5,3.1145,156,1,59,0,-58
3115.0,3.115,157,1,60,0,-59
3115.5,3.1155,156,1,59,0,-58
3116.0,3.116,157,1,59,0,-58
3116.5,3.1165,160,1,61,0,-60
3117.0,3.117,161,1,62,0,-61
3117.5,3.1175,161,1,62,0,-61
3118.0,3.118,161,1,62,0,-61
3118.5,3.1185,161,1,62,0,-61
3119.0,3.119,161,1,62,0,-61
3119.5,3.1195,161,1,61,0,-60
3120.0,3.12,161,1,61,0,-60
3120.5,3.1205,162,1,62,0,-61
3121.0,3.121,163,1,63,0,-62
3121.5,3.1215,163,1,63,0,-62
3122.0,3.122,163,1,63,0,-62
3122.5,3.1225,162,1,63,0,-62
3123.0,3.123,161,1,63,0,-62
3123.5,3.1235,163,1,62,0,-61
3124.0,3.124,163,1,62,0,-61
3124.5,3.1245,164,1,64,0,-63
3125.0,3.125,164,1,64,0,-63
3125.5,3.1255,163,1,63,0,-62
3126.0,3.126,163,1,64,0,-63
3126.5,3.1265,161,1,62,0,-61
3127.0,3.127,161,1,61,0,-60
3127.5,3.1275,160,1,61,0,-60
3128.0,3.128,160,1,61,0,-60
3128.5,3.1285,159,1,61,0,-60
3129.0,3.129,159,1,61,0,-60
3129.5,3.1295,160,1,61,0,-60
3130.0,3.13,162,1,63,0,-62
3130.5,3.1305,161,1,62,0,-61
3131.0,3.131,162,1,62,0,-61
3131.5,3.1315,162,1,62,0,-61
3132.0,3.132,163,1,63,0,-62
3132.5,3.1325,162,1,63,0,-62
3133.0,3.133,162,1,63,0,-62
3133.5,3.1335,162,1,63,0,-62
3134.0,3.134,161,1,63,0,-62
3134.5,3.1345,161,1,63,0,-62
3135.0,3.135,163,1,65,0,-64
3135.5,3.1355,163,1,65,0,-64
3136.0,3.136,163,1,65,0,-64
3136.5,3.1365,163,1,65,0,-64
3137.0,3.137,163,1,65,0,-64
3137.5,3.1375,163,1,65,0,-64
3138.0,3.138,163,1,65,0,-64
3138.5,3.1385,162,1,64,0,-63
3139.0,3.139,163,1,63,0,-62
3139.5,3.1395,163,1,63,0,-62
3140.0,3.14,163,1,63,0,-62
3140.5,3.1405,162,1,62,0,-61
3141.0,3.141,162,1,62,0,-61
3141.5,3.1415,162,1,62,0,-61
3142.0,3.142,161,1,61,0,-60
3142.5,3.1425,161,1,61,0,-60
3143.0,3.143,161,1,61,0,-60
3143.5,3.1435,162,1,62,0,-61
3144.0,3.144,163,1,63,0,-62
3144.5,3.1445,164,1,64,0,-63
3145.0,3.145,164,1,64,0,-63
3145.5,3.1455,163,1,63,0,-62
3146.0,3.146,163,1,63,0,-62
3146.5,3.1465,162,1,63,0,-62
3147.0,3.147,164,1,65,0,-64
3147.5,3.1475,164,1,66,0,-65
3148.0,3.148,163,1,65,0,-64
